Year,Cause Name,State,Deaths,Age-adjusted Death Rate,Population
2002,influenza and pneumonia,Kansas,698,22.7,2713535
2002,influenza and pneumonia,Kentucky,1236,31.5,4089875
2002,cancer,Montana,1911,191.1,911667
2002,influenza and pneumonia,Louisiana,956,24.0,4497267
2002,influenza and pneumonia,Maine,317,20.9,1295960
2002,influenza and pneumonia,Maryland,1121,23.1,5440389
2002,influenza and pneumonia,Massachusetts,2087,28.6,6417206
2002,influenza and pneumonia,Michigan,2029,20.6,10015710
2002,influenza and pneumonia,Minnesota,900,16.9,5018935
2002,influenza and pneumonia,Mississippi,801,29.8,2858681
2002,influenza and pneumonia,Missouri,1619,26.2,5674825
2002,influenza and pneumonia,Montana,255,25.2,911667
2002,influenza and pneumonia,Nebraska,418,20.6,1728292
2002,influenza and pneumonia,Nevada,368,22.5,2173791
2002,influenza and pneumonia,New Hampshire,237,19.4,1269089
2002,influenza and pneumonia,New Jersey,1973,21.8,8552643
2002,influenza and pneumonia,New Mexico,372,22.3,1855309
2002,influenza and pneumonia,New York,5368,26.6,19137800
2002,influenza and pneumonia,North Carolina,1898,25.1,8326201
2002,influenza and pneumonia,North Dakota,162,18.7,638168
2002,influenza and pneumonia,Ohio,2487,20.8,11407889
2002,influenza and pneumonia,Oklahoma,914,25.5,3489080
2002,influenza and pneumonia,Oregon,666,17.7,3513424
2002,influenza and pneumonia,Pennsylvania,2957,19.1,12331031
2002,influenza and pneumonia,Rhode Island,319,24.4,1065995
2002,influenza and pneumonia,South Carolina,910,24.6,4107795
2002,influenza and pneumonia,South Dakota,240,25.4,760020
2002,influenza and pneumonia,Tennessee,1710,31.0,5795918
2002,influenza and pneumonia,Texas,3673,22.3,21690325
2002,influenza and pneumonia,United States,65681,23.2,288350252
2002,influenza and pneumonia,Utah,424,27.4,2324815
2002,influenza and pneumonia,Vermont,111,17.1,615442
2002,influenza and pneumonia,Virginia,1480,23.7,7286873
2002,influenza and pneumonia,Washington,907,16.0,6052349
2002,influenza and pneumonia,West Virginia,427,20.3,1805414
2002,influenza and pneumonia,Wisconsin,1291,21.4,5445162
2002,influenza and pneumonia,Wyoming,135,29.4,500017
2002,suicide,Alabama,514,11.5,4480089
2002,suicide,Alaska,132,20.8,642337
2002,suicide,Arizona,886,16.6,5396255
2002,suicide,Arkansas,377,14.0,2705927
2002,suicide,California,3228,9.6,34871843
2002,suicide,Colorado,727,16.2,4490406
2002,suicide,Connecticut,260,7.3,3458749
2002,suicide,Delaware,74,9.1,806169
2002,suicide,District of Columbia,31,5.2,573158
2002,suicide,Florida,2338,13.3,16689370
2002,suicide,Georgia,909,11.1,8508256
2002,suicide,Hawaii,120,9.5,1239613
2002,suicide,Idaho,202,15.5,1340372
2002,suicide,Illinois,1145,9.2,12525556
2002,suicide,Indiana,743,12.1,6155967
2002,suicide,Iowa,314,10.7,2934234
2002,suicide,Kansas,345,12.7,2713535
2002,suicide,Kentucky,540,13.0,4089875
2002,suicide,Louisiana,499,11.2,4497267
2002,suicide,Maine,166,12.5,1295960
2002,suicide,Maryland,477,8.8,5440389
2002,suicide,Massachusetts,436,6.6,6417206
2002,suicide,Michigan,1106,11.1,10015710
2002,suicide,Minnesota,497,9.8,5018935
2002,suicide,Mississippi,343,12.2,2858681
2002,suicide,Missouri,693,12.1,5674825
2002,suicide,Montana,184,20.0,911667
2002,suicide,Nebraska,201,11.8,1728292
2002,suicide,Nevada,423,19.7,2173791
2002,suicide,New Hampshire,132,10.3,1269089
2002,suicide,New Jersey,553,6.3,8552643
2002,suicide,New Mexico,349,19.2,1855309
2002,suicide,New York,1228,6.3,19137800
2002,suicide,North Carolina,986,11.8,8326201
2002,suicide,North Dakota,91,14.3,638168
2002,suicide,Ohio,1287,11.2,11407889
2002,suicide,Oklahoma,501,14.4,3489080
2002,suicide,Oregon,518,14.4,3513424
2002,suicide,Pennsylvania,1341,10.7,12331031
2002,suicide,Rhode Island,86,7.9,1065995
2002,suicide,South Carolina,440,10.8,4107795
2002,suicide,South Dakota,94,12.3,760020
2002,suicide,Tennessee,778,13.3,5795918
2002,suicide,Texas,2311,11.1,21690325
2002,suicide,United States,31655,11.0,288350252
2002,suicide,Utah,340,16.2,2324815
2002,suicide,Vermont,92,14.3,615442
2002,suicide,Virginia,799,10.9,7286873
2002,suicide,Washington,811,13.4,6052349
2002,suicide,West Virginia,276,14.9,1805414
2002,suicide,Wisconsin,627,11.3,5445162
2002,suicide,Wyoming,105,20.8,500017
2002,cancer,Alabama,9698,208.3,4480089
2002,cancer,Alaska,715,189.8,642337
2002,cancer,Arizona,9359,173.2,5396255
2002,cancer,Arkansas,6282,212.8,2705927
2002,cancer,California,54143,177.3,34871843
2002,cancer,Colorado,6384,173.7,4490406
2002,cancer,Connecticut,7163,186.3,3458749
2002,cancer,Delaware,1621,194.8,806169
2002,cancer,District of Columbia,1298,231.8,573158
2002,cancer,Florida,39140,183.8,16689370
2002,cancer,Georgia,13975,200.0,8508256
2002,cancer,Hawaii,1945,147.2,1239613
2002,cancer,Idaho,2138,172.3,1340372
2002,cancer,Illinois,24737,202.8,12525556
2002,cancer,Indiana,12865,209.7,6155967
2002,cancer,Iowa,6473,189.3,2934234
2002,cancer,Kansas,5362,188.7,2713535
2002,cancer,Kentucky,9438,228.6,4089875
2002,cancer,Louisiana,9441,222.8,4497267
2002,cancer,Maine,3206,214.9,1295960
2002,cancer,Maryland,10395,202.2,5440389
2002,cancer,Massachusetts,13914,201.4,6417206
2002,cancer,Michigan,19985,199.9,10015710
2002,cancer,Minnesota,9210,185.3,5018935
2002,cancer,Mississippi,6069,218.8,2858681
2002,cancer,Missouri,12322,204.1,5674825
2002,cancer,Nebraska,3433,186.1,1728292
2002,cancer,Nevada,3937,201.3,2173791
2002,cancer,New Hampshire,2529,201.8,1269089
2002,cancer,New Jersey,17827,198.1,8552643
2002,cancer,New Mexico,3067,173.2,1855309
2002,cancer,New York,36661,184.4,19137800
2002,cancer,North Carolina,16210,199.9,8326201
2002,cancer,North Dakota,1293,175.5,638168
2002,cancer,Ohio,25173,209.0,11407889
2002,cancer,Oklahoma,7474,205.7,3489080
2002,cancer,Oregon,7249,197.3,3513424
2002,cancer,Pennsylvania,29849,201.9,12331031
2002,cancer,Rhode Island,2404,199.3,1065995
2002,cancer,South Carolina,8333,205.8,4107795
2002,cancer,South Dakota,1562,183.3,760020
2002,cancer,Tennessee,12518,214.6,5795918
2002,cancer,Texas,34164,192.2,21690325
2002,cancer,United States,557271,194.3,288350252
2002,cancer,Utah,2376,144.4,2324815
2002,cancer,Vermont,1224,188.3,615442
2002,cancer,Virginia,13602,200.0,7286873
2002,cancer,Washington,10858,190.6,6052349
2002,cancer,West Virginia,4652,215.2,1805414
2002,cancer,Wisconsin,10828,189.6,5445162
2002,cancer,Wyoming,859,177.1,500017
2002,kidney disease,Alabama,1032,22.8,4480089
2002,kidney disease,Alaska,21,6.8,642337
2002,kidney disease,Arizona,622,11.9,5396255
2002,kidney disease,Arkansas,601,20.4,2705927
2002,kidney disease,California,2164,7.2,34871843
2002,kidney disease,Colorado,417,11.9,4490406
2002,kidney disease,Connecticut,554,14.0,3458749
2002,kidney disease,Delaware,117,14.5,806169
2002,kidney disease,District of Columbia,70,12.5,573158
2002,kidney disease,Florida,2201,10.2,16689370
2002,kidney disease,Georgia,1335,20.4,8508256
2002,kidney disease,Hawaii,136,10.3,1239613
2002,kidney disease,Idaho,86,7.0,1340372
2002,kidney disease,Illinois,2328,19.0,12525556
2002,kidney disease,Indiana,1222,20.1,6155967
2002,kidney disease,Iowa,261,7.1,2934234
2002,kidney disease,Kansas,517,17.3,2713535
2002,kidney disease,Kentucky,813,20.4,4089875
2002,kidney disease,Louisiana,983,23.9,4497267
2002,kidney disease,Maine,232,15.4,1295960
2002,kidney disease,Maryland,630,12.6,5440389
2002,kidney disease,Massachusetts,1297,18.1,6417206
2002,kidney disease,Michigan,1618,16.4,10015710
2002,kidney disease,Minnesota,649,12.6,5018935
2002,kidney disease,Mississippi,580,21.2,2858681
2002,kidney disease,Missouri,1076,17.6,5674825
2002,kidney disease,Montana,105,10.5,911667
2002,kidney disease,Nebraska,277,14.2,1728292
2002,kidney disease,Nevada,372,20.7,2173791
2002,kidney disease,New Hampshire,141,11.6,1269089
2002,kidney disease,New Jersey,1662,18.4,8552643
2002,kidney disease,New Mexico,220,12.9,1855309
2002,kidney disease,New York,2465,12.3,19137800
2002,kidney disease,North Carolina,1437,18.4,8326201
2002,kidney disease,North Dakota,57,6.9,638168
2002,kidney disease,Ohio,2027,16.9,11407889
2002,kidney disease,Oklahoma,500,13.9,3489080
2002,kidney disease,Oregon,266,7.2,3513424
2002,kidney disease,Pennsylvania,2944,19.3,12331031
2002,kidney disease,Rhode Island,142,11.2,1065995
2002,kidney disease,South Carolina,781,20.1,4107795
2002,kidney disease,South Dakota,128,13.9,760020
2002,kidney disease,Tennessee,586,10.4,5795918
2002,kidney disease,Texas,2166,12.7,21690325
2002,kidney disease,United States,40974,14.4,288350252
2002,kidney disease,Utah,184,11.7,2324815
2002,kidney disease,Vermont,53,8.3,615442
2002,kidney disease,Virginia,1236,19.0,7286873
2002,kidney disease,Washington,306,5.4,6052349
2002,kidney disease,West Virginia,462,21.6,1805414
2002,kidney disease,Wisconsin,852,14.5,5445162
2002,kidney disease,Wyoming,43,9.2,500017
2001,unintentional injuries,Alabama,2211,49.5,4467634
2001,unintentional injuries,Alaska,345,60.5,633714
2001,unintentional injuries,Arizona,2475,47.6,5273477
2001,unintentional injuries,Arkansas,1277,46.5,2691571
2001,unintentional injuries,California,8132,24.5,34479458
2001,unintentional injuries,Colorado,1720,41.6,4425687
2001,unintentional injuries,Connecticut,1056,29.5,3432835
2001,unintentional injuries,Delaware,290,36.6,795699
2001,unintentional injuries,District of Columbia,223,38.4,574504
2001,unintentional injuries,Florida,6969,40.5,16356966
2001,unintentional injuries,Georgia,3396,43.8,8377038
2001,unintentional injuries,Hawaii,372,29.8,1225948
2001,unintentional injuries,Idaho,568,44.2,1319962
2001,unintentional injuries,Illinois,4077,32.8,12488445
2001,unintentional injuries,Indiana,2185,35.8,6127760
2001,unintentional injuries,Iowa,1051,32.5,2931997
2001,unintentional injuries,Kansas,1156,41.4,2702162
2001,unintentional injuries,Kentucky,1990,49.1,4068132
2001,unintentional injuries,Louisiana,2029,46.5,4477875
2001,unintentional injuries,Maine,490,36.3,1285692
2001,unintentional injuries,Maryland,1339,25.8,5374691
2001,unintentional injuries,Massachusetts,1506,22.2,6397634
2001,unintentional injuries,Michigan,3291,33.3,9991120
2001,unintentional injuries,Minnesota,1797,35.4,4982796
2001,unintentional injuries,Mississippi,1571,56.0,2852994
2001,unintentional injuries,Missouri,2455,42.5,5641142
2001,unintentional injuries,Montana,468,50.1,906961
2001,unintentional injuries,Nebraska,633,34.8,1719836
2001,unintentional injuries,Nevada,739,37.0,2098399
2001,unintentional injuries,New Hampshire,374,30.3,1255517
2001,unintentional injuries,New Jersey,2405,27.8,8492671
2001,unintentional injuries,New Mexico,1020,57.7,1831690
2001,unintentional injuries,New York,4982,25.7,19082838
2001,unintentional injuries,North Carolina,3438,42.6,8210122
2001,unintentional injuries,North Dakota,238,33.9,639062
2001,unintentional injuries,Ohio,3857,33.4,11387404
2001,unintentional injuries,Oklahoma,1700,48.5,3467100
2001,unintentional injuries,Oregon,1313,36.9,3467937
2001,unintentional injuries,Pennsylvania,4552,34.6,12298970
2001,unintentional injuries,Rhode Island,293,25.3,1057142
2001,unintentional injuries,South Carolina,1960,49.0,4064995
2001,unintentional injuries,South Dakota,382,47.3,757972
2001,unintentional injuries,Tennessee,2709,47.3,5750789
2001,unintentional injuries,Texas,7920,39.7,21319622
2001,unintentional injuries,United States,101537,35.7,285470493
2001,unintentional injuries,Utah,643,32.5,2283715
2001,unintentional injuries,Vermont,230,36.8,612223
2001,unintentional injuries,Virginia,2432,35.2,7198362
2001,unintentional injuries,Washington,2072,35.2,5985722
2001,unintentional injuries,West Virginia,834,44.7,1801481
2001,unintentional injuries,Wisconsin,2100,37.5,5406835
2001,unintentional injuries,Wyoming,272,55.5,494657
2001,alzheimer's disease,Alabama,1103,25.1,4467634
2001,alzheimer's disease,Alaska,44,18.9,633714
2001,alzheimer's disease,Arizona,1108,22.7,5273477
2001,alzheimer's disease,Arkansas,452,15.3,2691571
2001,alzheimer's disease,California,4935,17.2,34479458
2001,alzheimer's disease,Colorado,852,26.4,4425687
2001,alzheimer's disease,Connecticut,573,14.0,3432835
2001,alzheimer's disease,Delaware,135,18.0,795699
2001,alzheimer's disease,District of Columbia,99,17.5,574504
2001,alzheimer's disease,Florida,3643,16.4,16356966
2001,alzheimer's disease,Georgia,1419,24.1,8377038
2001,alzheimer's disease,Hawaii,122,9.8,1225948
2001,alzheimer's disease,Idaho,294,24.7,1319962
2001,alzheimer's disease,Illinois,2163,17.5,12488445
2001,alzheimer's disease,Indiana,1231,20.5,6127760
2001,alzheimer's disease,Iowa,863,21.8,2931997
2001,alzheimer's disease,Kansas,642,20.5,2702162
2001,alzheimer's disease,Kentucky,966,25.1,4068132
2001,alzheimer's disease,Louisiana,957,24.6,4477875
2001,alzheimer's disease,Maine,471,31.3,1285692
2001,alzheimer's disease,Maryland,948,20.5,5374691
2001,alzheimer's disease,Massachusetts,1533,20.9,6397634
2001,alzheimer's disease,Michigan,1803,18.8,9991120
2001,alzheimer's disease,Minnesota,1173,22.1,4982796
2001,alzheimer's disease,Mississippi,449,16.8,2852994
2001,alzheimer's disease,Missouri,1106,17.8,5641142
2001,alzheimer's disease,Montana,249,24.9,906961
2001,alzheimer's disease,Nebraska,430,21.0,1719836
2001,alzheimer's disease,Nevada,211,14.9,2098399
2001,alzheimer's disease,New Hampshire,305,25.6,1255517
2001,alzheimer's disease,New Jersey,1376,15.3,8492671
2001,alzheimer's disease,New Mexico,297,18.6,1831690
2001,alzheimer's disease,New York,1705,8.5,19082838
2001,alzheimer's disease,North Carolina,1786,24.6,8210122
2001,alzheimer's disease,North Dakota,224,25.5,639062
2001,alzheimer's disease,Ohio,2367,20.0,11387404
2001,alzheimer's disease,Oklahoma,682,19.0,3467100
2001,alzheimer's disease,Oregon,1030,27.6,3467937
2001,alzheimer's disease,Pennsylvania,2753,17.6,12298970
2001,alzheimer's disease,Rhode Island,251,18.8,1057142
2001,alzheimer's disease,South Carolina,881,24.9,4064995
2001,alzheimer's disease,South Dakota,156,16.0,757972
2001,alzheimer's disease,Tennessee,1148,21.2,5750789
2001,alzheimer's disease,Texas,3439,21.9,21319622
2001,alzheimer's disease,United States,53852,19.3,285470493
2001,alzheimer's disease,Utah,314,21.0,2283715
2001,alzheimer's disease,Vermont,149,23.3,612223
2001,alzheimer's disease,Virginia,1184,19.8,7198362
2001,alzheimer's disease,Washington,2050,37.1,5985722
2001,alzheimer's disease,West Virginia,398,19.0,1801481
2001,alzheimer's disease,Wisconsin,1269,21.1,5406835
2001,alzheimer's disease,Wyoming,114,25.4,494657
2001,stroke,Alabama,2998,66.9,4467634
2001,stroke,Alaska,158,57.9,633714
2001,stroke,Arizona,2480,49.0,5273477
2001,stroke,Arkansas,2256,76.8,2691571
2001,stroke,California,18088,62.1,34479458
2001,stroke,Colorado,1825,54.7,4425687
2001,stroke,Connecticut,2003,50.1,3432835
2001,stroke,Delaware,383,50.1,795699
2001,stroke,District of Columbia,265,47.1,574504
2001,stroke,Florida,10414,48.2,16356966
2001,stroke,Georgia,4312,68.3,8377038
2001,stroke,Hawaii,766,60.6,1225948
2001,stroke,Idaho,781,65.4,1319962
2001,stroke,Illinois,7230,59.1,12488445
2001,stroke,Indiana,3877,64.3,6127760
2001,stroke,Iowa,2218,59.1,2931997
2001,stroke,Kansas,1848,60.9,2702162
2001,stroke,Kentucky,2557,65.2,4068132
2001,stroke,Louisiana,2638,65.4,4477875
2001,stroke,Maine,822,55.2,1285692
2001,stroke,Maryland,2882,60.2,5374691
2001,stroke,Massachusetts,3535,49.3,6397634
2001,stroke,Michigan,5701,58.8,9991120
2001,stroke,Minnesota,2727,52.8,4982796
2001,stroke,Mississippi,1935,71.5,2852994
2001,stroke,Missouri,3796,62.0,5641142
2001,stroke,Montana,578,58.1,906961
2001,stroke,Nebraska,1130,57.5,1719836
2001,stroke,Nevada,913,55.4,2098399
2001,stroke,New Hampshire,633,52.9,1255517
2001,stroke,New Jersey,4007,44.8,8492671
2001,stroke,New Mexico,824,50.1,1831690
2001,stroke,New York,7706,38.8,19082838
2001,stroke,North Carolina,5401,72.1,8210122
2001,stroke,North Dakota,507,60.8,639062
2001,stroke,Ohio,6891,58.1,11387404
2001,stroke,Oklahoma,2384,66.4,3467100
2001,stroke,Oregon,2588,70.2,3467937
2001,stroke,Pennsylvania,8619,56.4,12298970
2001,stroke,Rhode Island,614,48.2,1057142
2001,stroke,South Carolina,2832,76.2,4064995
2001,stroke,South Dakota,490,52.9,757972
2001,stroke,Tennessee,4037,73.1,5750789
2001,stroke,Texas,10612,65.0,21319622
2001,stroke,United States,163538,58.4,285470493
2001,stroke,Utah,870,57.2,2283715
2001,stroke,Vermont,323,50.9,612223
2001,stroke,Virginia,4129,66.3,7198362
2001,stroke,Washington,3765,68.1,5985722
2001,stroke,West Virginia,1272,60.1,1801481
2001,stroke,Wisconsin,3658,62.4,5406835
2001,stroke,Wyoming,260,56.7,494657
2001,clrd,Alabama,2204,48.3,4467634
2001,clrd,Alaska,147,49.9,633714
2001,clrd,Arizona,2499,47.7,5273477
2001,clrd,Arkansas,1368,46.5,2691571
2001,clrd,California,12965,44.4,34479458
2001,clrd,Colorado,1836,53.9,4425687
2001,clrd,Connecticut,1486,38.2,3432835
2001,clrd,Delaware,306,38.3,795699
2001,clrd,District of Columbia,150,26.8,574504
2001,clrd,Florida,8954,41.2,16356966
2001,clrd,Georgia,3097,48.3,8377038
2001,clrd,Hawaii,280,21.9,1225948
2001,clrd,Idaho,581,48.6,1319962
2001,clrd,Illinois,4776,39.5,12488445
2001,clrd,Indiana,3136,52.1,6127760
2001,clrd,Iowa,1552,43.6,2931997
2001,clrd,Kansas,1444,50.1,2702162
2001,clrd,Kentucky,2265,56.6,4068132
2001,clrd,Louisiana,1763,43.2,4477875
2001,clrd,Maine,800,54.4,1285692
2001,clrd,Maryland,1907,39.5,5374691
2001,clrd,Massachusetts,2810,40.2,6397634
2001,clrd,Michigan,4148,42.5,9991120
2001,clrd,Minnesota,1909,38.8,4982796
2001,clrd,Mississippi,1333,49.1,2852994
2001,clrd,Missouri,2882,47.8,5641142
2001,clrd,Montana,583,59.3,906961
2001,clrd,Nebraska,882,46.6,1719836
2001,clrd,Nevada,1136,65.6,2098399
2001,clrd,New Hampshire,616,51.4,1255517
2001,clrd,New Jersey,2911,32.6,8492671
2001,clrd,New Mexico,775,45.8,1831690
2001,clrd,New York,6906,35.0,19082838
2001,clrd,North Carolina,3514,45.6,8210122
2001,clrd,North Dakota,308,39.6,639062
2001,clrd,Ohio,5881,49.3,11387404
2001,clrd,Oklahoma,1922,53.3,3467100
2001,clrd,Oregon,1726,47.9,3467937
2001,clrd,Pennsylvania,5845,38.6,12298970
2001,clrd,Rhode Island,511,41.3,1057142
2001,clrd,South Carolina,1731,44.8,4064995
2001,clrd,South Dakota,362,41.7,757972
2001,clrd,Tennessee,2941,52.2,5750789
2001,clrd,Texas,7739,46.7,21319622
2001,clrd,United States,123013,43.9,285470493
2001,clrd,Utah,525,33.9,2283715
2001,clrd,Vermont,305,48.5,612223
2001,clrd,Virginia,2744,43.1,7198362
2001,clrd,Washington,2634,48.1,5985722
2001,clrd,West Virginia,1273,59.2,1801481
2001,clrd,Wisconsin,2375,41.6,5406835
2001,clrd,Wyoming,270,57.9,494657
2001,diabetes,Alabama,1344,29.6,4467634
2001,diabetes,Alaska,80,22.8,633714
2001,diabetes,Arizona,1058,20.3,5273477
2001,diabetes,Arkansas,756,26.0,2691571
2001,diabetes,California,6395,21.5,34479458
2001,diabetes,Colorado,667,18.8,4425687
2001,diabetes,Connecticut,759,19.7,3432835
2001,diabetes,Delaware,218,27.5,795699
2001,diabetes,District of Columbia,209,37.4,574504
2001,diabetes,Florida,4631,22.1,16356966
2001,diabetes,Georgia,1475,22.1,8377038
2001,diabetes,Hawaii,173,13.5,1225948
2001,diabetes,Idaho,318,26.4,1319962
2001,diabetes,Illinois,3092,25.5,12488445
2001,diabetes,Indiana,1677,27.7,6127760
2001,diabetes,Iowa,709,20.1,2931997
2001,diabetes,Kansas,721,25.2,2702162
